event_id,timestamp,user,event,file_size_kb,dst_count,ip
eb3646ca-4bf7-408c-b13b-95cb6235ba30,2025-10-29T06:49:50.298016,user4,file_access,0,0,10.0.2.61
bf278127-0bdd-4bf9-b08e-6abffcc2186b,2025-10-28T17:49:50.298016,user2,data_transfer,2778,8,10.0.3.165
f223e4b7-c0d8-4d8b-b525-50bedd62a8f8,2025-10-28T22:34:50.298016,user3,login,0,0,10.0.4.251
91bdea35-6ed7-4879-9e02-e24f3ed43c13,2025-10-28T21:01:50.298016,user10,file_access,0,0,10.0.4.136
1727,2025-10-29T11:06:40.659567,user2,file_upload,200,24,192.168.1.27
5476,2025-10-29T11:06:45.679521,user2,file_upload,40000,25,192.168.1.9
2528,2025-10-29T11:06:50.683789,user4,file_delete,500,25,192.168.1.15
2012,2025-10-29T11:06:55.693860,user5,login,200,6,192.168.1.30
3939,2025-10-29T11:07:00.702027,user1,login,40000,7,192.168.1.21
2152,2025-10-29T11:07:05.720583,user5,file_delete,10000,14,192.168.1.42
7831,2025-10-29T11:07:10.726889,user1,file_delete,200,5,192.168.1.14
3962,2025-10-29T11:07:15.737149,user2,file_upload,200,24,192.168.1.31
9673,2025-10-29T11:07:20.742068,user5,file_download,200,8,192.168.1.24
1602,2025-10-29T11:07:25.749565,user4,file_download,10000,3,192.168.1.9
2085,2025-10-29T11:07:30.755686,user2,file_download,10000,20,192.168.1.13
1104,2025-10-29T11:07:35.760931,user2,login,2000,19,192.168.1.42
2679,2025-10-29T11:07:40.774421,user4,file_delete,2000,5,192.168.1.12
3670,2025-10-29T11:07:45.782354,user4,file_delete,500,6,192.168.1.14
5748,2025-10-29T11:07:50.790818,user5,file_download,10000,29,192.168.1.29
1460,2025-10-29T11:07:55.798582,user2,file_delete,200,2,192.168.1.7
5011,2025-10-29T11:08:00.805644,user2,data_transfer,2000,12,192.168.1.33
5822,2025-10-29T11:08:05.813262,user5,file_upload,80000,23,192.168.1.47
2135,2025-10-29T11:08:10.819683,user2,file_delete,80000,3,192.168.1.27
8386,2025-10-29T11:08:15.829686,user2,data_transfer,10000,12,192.168.1.31
5122,2025-10-29T11:08:20.835424,user4,file_delete,10000,28,192.168.1.42
1085,2025-10-29T11:08:25.846684,user4,file_upload,500,18,192.168.1.26
7709,2025-10-29T11:08:30.851679,user1,file_upload,200,28,192.168.1.19
3588,2025-10-29T11:08:35.857641,user3,login,80000,4,192.168.1.31
4163,2025-10-29T11:08:40.863429,user2,data_transfer,80000,29,192.168.1.14
6593,2025-10-29T11:08:45.869369,user5,data_transfer,40000,12,192.168.1.11
9009,2025-10-29T11:08:50.875453,user4,file_download,80000,27,192.168.1.27
2127,2025-10-29T11:08:55.886303,user5,file_upload,0,8,192.168.1.38
9676,2025-10-29T11:09:00.890608,user3,file_upload,200,30,192.168.1.33
2331,2025-10-29T11:09:05.898887,user5,file_delete,80000,23,192.168.1.29
4225,2025-10-29T11:09:10.904338,user5,login,0,8,192.168.1.6
5971,2025-10-29T11:09:15.912671,user4,file_upload,40000,18,192.168.1.16
3223,2025-10-29T11:09:20.920835,user2,login,0,5,192.168.1.47
5593,2025-10-29T11:09:25.928669,user5,file_download,10000,19,192.168.1.33
9313,2025-10-29T11:09:30.934835,user2,login,10000,24,192.168.1.29
8341,2025-10-29T11:09:35.942700,user5,file_download,500,15,192.168.1.41
4256,2025-10-29T11:09:40.951447,user4,data_transfer,80000,2,192.168.1.23
2767,2025-10-29T11:09:45.957218,user2,file_delete,40000,17,192.168.1.45
9497,2025-10-29T11:09:50.965752,user5,file_delete,2000,22,192.168.1.31
6848,2025-10-29T11:09:55.971228,user4,file_upload,2000,8,192.168.1.9
1430,2025-10-29T11:10:00.977063,user1,data_transfer,40000,25,192.168.1.45
4024,2025-10-29T11:10:05.983164,user3,file_upload,40000,24,192.168.1.8
9922,2025-10-29T11:10:10.990444,user1,file_upload,0,20,192.168.1.25
6657,2025-10-29T11:10:15.997106,user3,file_download,10000,15,192.168.1.5
4724,2025-10-29T11:10:21.006575,user5,file_download,500,26,192.168.1.9
9370,2025-10-29T11:10:26.014017,user2,file_delete,2000,11,192.168.1.20
4919,2025-10-29T11:10:31.019619,user2,data_transfer,2000,1,192.168.1.7
9090,2025-10-29T11:10:36.028555,user2,login,80000,1,192.168.1.8
1495,2025-10-29T11:10:41.034810,user3,login,200,24,192.168.1.6
7439,2025-10-29T11:10:46.042382,user4,file_delete,2000,6,192.168.1.17
8130,2025-10-29T11:10:51.049443,user2,login,500,29,192.168.1.27
8370,2025-10-29T11:10:56.057533,user3,login,500,21,192.168.1.28
6954,2025-10-29T11:11:01.064938,user4,login,500,1,192.168.1.12
7719,2025-10-29T11:11:06.070922,user4,file_delete,40000,29,192.168.1.13
3566,2025-10-29T11:11:11.077345,user4,file_upload,0,20,192.168.1.16
5380,2025-10-29T11:11:16.085639,user5,file_download,10000,15,192.168.1.32
2557,2025-10-29T11:11:21.091428,user3,file_download,0,20,192.168.1.33
9202,2025-10-29T11:11:26.100070,user1,login,2000,10,192.168.1.6
3710,2025-10-29T11:11:31.105663,user4,file_upload,0,16,192.168.1.24
6126,2025-10-29T11:11:36.112553,user2,file_upload,200,16,192.168.1.17
3227,2025-10-29T11:11:41.118391,user3,file_delete,500,15,192.168.1.40
9969,2025-10-29T11:11:46.124081,user5,login,10000,21,192.168.1.35
2980,2025-10-29T11:11:51.129670,user3,data_transfer,0,14,192.168.1.28
8039,2025-10-29T11:11:56.139970,user5,file_upload,0,4,192.168.1.18
7004,2025-10-29T11:12:01.145436,user3,file_download,10000,28,192.168.1.33
9644,2025-10-29T11:12:06.151883,user5,file_delete,0,2,192.168.1.38
4906,2025-10-29T11:12:11.158416,user2,login,0,15,192.168.1.34
2322,2025-10-29T11:12:16.166379,user2,data_transfer,80000,21,192.168.1.43
7855,2025-10-29T11:12:21.172515,user5,login,80000,12,192.168.1.31
6255,2025-10-29T11:12:26.179955,user3,login,0,9,192.168.1.17
8828,2025-10-29T11:12:31.186966,user1,login,10000,4,192.168.1.49
3045,2025-10-29T11:12:36.193912,user1,file_upload,0,24,192.168.1.36
9048,2025-10-29T11:12:41.200833,user5,file_delete,40000,6,192.168.1.39
8809,2025-10-29T11:12:46.208368,user3,data_transfer,0,7,192.168.1.42
4790,2025-10-29T11:12:51.215253,user3,file_upload,0,29,192.168.1.10
8374,2025-10-29T11:12:56.221983,user3,file_delete,2000,1,192.168.1.16
6479,2025-10-29T11:13:01.227272,user5,file_delete,80000,4,192.168.1.9
7576,2025-10-29T11:13:06.234464,user4,file_delete,500,19,192.168.1.42
4115,2025-10-29T11:13:11.242185,user3,file_download,80000,5,192.168.1.11
1848,2025-10-29T11:13:16.249120,user4,data_transfer,10000,19,192.168.1.17
2634,2025-10-29T11:13:21.256396,user3,data_transfer,200,19,192.168.1.21
4453,2025-10-29T11:13:26.264423,user5,data_transfer,2000,15,192.168.1.41
3426,2025-10-29T11:13:31.271183,user4,data_transfer,10000,17,192.168.1.37
1396,2025-10-29T11:13:36.277400,user5,file_download,200,9,192.168.1.15
7976,2025-10-29T11:13:41.286267,user1,file_upload,0,1,192.168.1.36
6093,2025-10-29T11:13:46.292542,user3,file_delete,200,7,192.168.1.30
5255,2025-10-29T11:13:51.300342,user4,data_transfer,200,30,192.168.1.49
1633,2025-10-29T11:13:56.306768,user5,file_download,2000,16,192.168.1.31
9274,2025-10-29T11:14:01.315643,user2,file_upload,10000,4,192.168.1.29
2514,2025-10-29T11:14:06.322109,user4,data_transfer,2000,7,192.168.1.29
7568,2025-10-29T11:14:11.327709,user5,login,10000,1,192.168.1.10
9884,2025-10-29T11:14:16.333386,user4,data_transfer,40000,8,192.168.1.17
2893,2025-10-29T11:14:21.341394,user5,file_delete,10000,16,192.168.1.34
7605,2025-10-29T11:14:26.350121,user5,data_transfer,500,21,192.168.1.6
8806,2025-10-29T11:14:31.357364,user3,data_transfer,80000,3,192.168.1.16
7801,2025-10-29T11:14:36.364732,user1,login,10000,3,192.168.1.19
7075,2025-10-29T11:14:41.380765,user4,file_delete,500,15,192.168.1.16
1416,2025-10-29T11:14:46.387032,user2,file_delete,40000,17,192.168.1.8
1008,2025-10-29T11:14:51.395496,user3,data_transfer,80000,17,192.168.1.26
9445,2025-10-29T11:14:56.399993,user3,file_upload,0,11,192.168.1.7
7035,2025-10-29T11:15:01.406172,user4,file_upload,10000,22,192.168.1.34
5599,2025-10-29T11:15:06.411294,user3,data_transfer,80000,10,192.168.1.10
8179,2025-10-29T11:15:11.418174,user1,login,2000,16,192.168.1.16
1541,2025-10-29T11:15:16.425310,user1,file_delete,0,17,192.168.1.36
5066,2025-10-29T11:15:21.431192,user1,file_upload,500,13,192.168.1.23
3570,2025-10-29T11:15:26.436074,user3,data_transfer,200,2,192.168.1.18
6329,2025-10-29T11:15:31.441528,user1,file_download,80000,16,192.168.1.25
6368,2025-10-29T11:15:36.447183,user2,file_delete,500,9,192.168.1.37
1690,2025-10-29T11:15:41.455501,user2,file_download,200,23,192.168.1.28
1548,2025-10-29T11:15:46.464233,user3,data_transfer,10000,27,192.168.1.15
9793,2025-10-29T11:15:51.475571,user3,login,80000,20,192.168.1.23
1680,2025-10-29T11:15:56.483050,user2,data_transfer,10000,28,192.168.1.49
3854,2025-10-29T11:16:01.492322,user3,file_download,80000,22,192.168.1.20
1601,2025-10-29T11:16:06.498364,user3,file_upload,200,19,192.168.1.42
7748,2025-10-29T11:16:11.507523,user4,file_upload,10000,21,192.168.1.29
3479,2025-10-29T11:16:16.512297,user2,file_download,0,19,192.168.1.7
9096,2025-10-29T11:16:21.519952,user3,file_download,0,6,192.168.1.19
7967,2025-10-29T11:16:26.526023,user4,file_download,500,10,192.168.1.8
2766,2025-10-29T11:16:31.534078,user1,login,40000,18,192.168.1.35
7390,2025-10-29T11:16:36.538931,user1,data_transfer,200,19,192.168.1.23
9230,2025-10-29T11:16:41.545566,user5,login,80000,30,192.168.1.6
3298,2025-10-29T11:16:46.552197,user2,file_upload,500,25,192.168.1.13
6633,2025-10-29T11:16:51.559707,user2,data_transfer,200,20,192.168.1.27
4261,2025-10-29T11:16:56.572911,user4,file_download,200,24,192.168.1.42
6846,2025-10-29T11:17:01.579497,user3,file_delete,80000,4,192.168.1.32
5345,2025-10-29T11:17:06.585699,user5,file_upload,500,11,192.168.1.28
6290,2025-10-29T11:17:11.592801,user5,data_transfer,40000,16,192.168.1.47
6138,2025-10-29T11:17:16.607383,user5,data_transfer,0,24,192.168.1.15
7770,2025-10-29T11:17:21.613892,user4,login,10000,2,192.168.1.26
4185,2025-10-29T11:17:26.619787,user1,data_transfer,40000,4,192.168.1.31
8517,2025-10-29T11:17:31.627777,user2,data_transfer,0,21,192.168.1.11
9653,2025-10-29T11:17:36.633237,user4,file_download,2000,6,192.168.1.22
1980,2025-10-29T11:17:41.641878,user4,file_delete,500,5,192.168.1.5
9098,2025-10-29T11:17:46.647559,user2,data_transfer,200,11,192.168.1.39
8719,2025-10-29T11:17:51.655048,user2,file_download,200,27,192.168.1.30
8269,2025-10-29T11:17:56.661561,user5,file_upload,200,10,192.168.1.19
7940,2025-10-29T11:18:01.670338,user2,login,0,12,192.168.1.27
8595,2025-10-29T11:18:06.689352,user2,file_upload,500,7,192.168.1.33
7902,2025-10-29T11:18:11.698925,user1,file_upload,500,29,192.168.1.37
6077,2025-10-29T11:18:16.707826,user3,file_download,40000,3,192.168.1.34
7050,2025-10-29T11:18:21.715268,user1,login,2000,20,192.168.1.22
9487,2025-10-29T11:18:26.722411,user4,data_transfer,200,22,192.168.1.15
4544,2025-10-29T11:18:31.729752,user3,data_transfer,10000,9,192.168.1.21
9449,2025-10-29T11:18:36.736488,user1,file_delete,80000,20,192.168.1.38
2537,2025-10-29T11:18:41.743327,user1,login,500,14,192.168.1.44
9853,2025-10-29T11:18:46.751212,user3,file_download,40000,25,192.168.1.29
5560,2025-10-29T11:18:51.756700,user3,file_delete,200,21,192.168.1.23
2989,2025-10-29T11:18:56.763475,user4,file_upload,80000,29,192.168.1.28
3988,2025-10-29T11:19:01.769237,user2,login,80000,27,192.168.1.38
2085,2025-10-29T11:19:06.778164,user5,file_delete,0,17,192.168.1.37
6380,2025-10-29T11:19:11.785470,user1,login,0,19,192.168.1.27
5758,2025-10-29T11:19:16.793208,user2,login,10000,25,192.168.1.42
4583,2025-10-29T11:19:21.799100,user1,data_transfer,0,13,192.168.1.45
1458,2025-10-29T11:19:26.807470,user5,file_download,80000,11,192.168.1.25
8470,2025-10-29T11:19:31.814148,user5,file_delete,0,6,192.168.1.42
9442,2025-10-29T11:19:36.821605,user5,file_upload,80000,3,192.168.1.41
7759,2025-10-29T11:19:41.828679,user1,data_transfer,200,15,192.168.1.9
5360,2025-10-29T11:19:46.833509,user5,file_delete,0,26,192.168.1.5
8387,2025-10-29T11:19:51.838463,user4,file_download,40000,8,192.168.1.17
9138,2025-10-29T11:19:56.844182,user4,login,10000,24,192.168.1.42
4400,2025-10-29T11:20:01.849109,user1,file_delete,80000,3,192.168.1.19
5775,2025-10-29T11:20:06.855406,user4,file_download,200,19,192.168.1.13
2815,2025-10-29T11:20:11.862042,user3,file_download,10000,19,192.168.1.15
6630,2025-10-29T11:20:16.869439,user3,file_upload,200,20,192.168.1.29
3750,2025-10-29T11:20:21.875485,user1,file_download,500,8,192.168.1.11
2641,2025-10-29T11:20:26.883291,user2,file_download,2000,3,192.168.1.5
4675,2025-10-29T11:20:31.889555,user5,login,80000,24,192.168.1.30
3775,2025-10-29T11:20:36.895653,user3,file_upload,10000,5,192.168.1.13
8126,2025-10-29T11:20:41.902257,user2,file_download,200,26,192.168.1.38
5366,2025-10-29T11:20:46.908493,user1,login,500,18,192.168.1.11
4321,2025-10-29T11:20:51.913722,user4,login,200,28,192.168.1.25
5173,2025-10-29T11:20:56.920381,user1,file_delete,500,29,192.168.1.15
1161,2025-10-29T11:21:01.924777,user5,file_delete,10000,9,192.168.1.7
4439,2025-10-29T11:21:06.929367,user4,login,200,2,192.168.1.19
5724,2025-10-29T11:21:11.934865,user5,file_delete,200,21,192.168.1.45
9082,2025-10-29T11:21:16.941864,user5,file_download,10000,12,192.168.1.12
8819,2025-10-29T11:21:21.950477,user5,file_delete,2000,19,192.168.1.8
2393,2025-10-29T11:21:26.955495,user5,file_delete,200,5,192.168.1.35
1210,2025-10-29T11:21:31.960597,user3,file_delete,40000,22,192.168.1.47
5136,2025-10-29T11:21:36.966596,user3,login,80000,2,192.168.1.20
1852,2025-10-29T11:21:41.972094,user2,file_download,80000,21,192.168.1.21
8477,2025-10-29T11:21:46.976544,user5,file_download,40000,23,192.168.1.41
9855,2025-10-29T11:21:51.982715,user4,file_upload,80000,25,192.168.1.44
9823,2025-10-29T11:21:56.987365,user2,login,0,22,192.168.1.42
6942,2025-10-29T11:22:01.991687,user3,file_delete,2000,6,192.168.1.20
3353,2025-10-29T11:22:06.996194,user1,file_delete,80000,1,192.168.1.48
1807,2025-10-29T11:22:12.000985,user5,data_transfer,500,17,192.168.1.49
7516,2025-10-29T11:22:17.007519,user2,file_download,40000,30,192.168.1.31
7650,2025-10-29T11:22:22.012972,user1,login,500,7,192.168.1.11
3103,2025-10-29T11:22:27.018552,user3,data_transfer,40000,27,192.168.1.47
9974,2025-10-29T11:22:32.025154,user3,file_upload,0,8,192.168.1.21
5980,2025-10-29T11:22:37.030542,user1,file_download,200,12,192.168.1.47
2689,2025-10-29T11:22:42.036868,user1,file_delete,500,7,192.168.1.6
7320,2025-10-29T11:22:47.045786,user3,login,200,4,192.168.1.13
4426,2025-10-29T11:22:52.050853,user2,file_delete,0,16,192.168.1.22
5291,2025-10-29T11:22:57.057518,user3,file_upload,0,1,192.168.1.45
6512,2025-10-29T11:23:02.063055,user2,data_transfer,500,23,192.168.1.7
9345,2025-10-29T11:23:07.070271,user2,file_download,2000,30,192.168.1.43
9468,2025-10-29T11:23:12.078512,user4,file_delete,0,15,192.168.1.16
9422,2025-10-29T11:23:17.085837,user2,login,0,3,192.168.1.45
5963,2025-10-29T11:23:22.090536,user4,data_transfer,500,6,192.168.1.24
4165,2025-10-29T11:23:27.094858,user5,login,80000,3,192.168.1.36
9860,2025-10-29T11:23:32.103165,user4,file_download,10000,28,192.168.1.42
4192,2025-10-29T11:23:37.108992,user4,data_transfer,2000,1,192.168.1.19
9707,2025-10-29T11:23:42.114795,user3,login,40000,27,192.168.1.22
6301,2025-10-29T11:23:47.121315,user5,data_transfer,80000,5,192.168.1.35
6803,2025-10-29T11:23:52.128598,user4,file_delete,2000,19,192.168.1.23
4096,2025-10-29T11:23:57.134608,user2,file_upload,0,30,192.168.1.17
3405,2025-10-29T11:24:02.141439,user1,login,80000,23,192.168.1.19
7851,2025-10-29T11:24:07.147336,user2,login,200,25,192.168.1.7
8949,2025-10-29T11:24:12.153052,user4,file_delete,2000,26,192.168.1.22
1187,2025-10-29T11:24:17.157509,user4,file_delete,40000,2,192.168.1.46
6712,2025-10-29T11:24:22.162641,user2,data_transfer,500,18,192.168.1.21
7524,2025-10-29T11:24:27.170784,user3,file_delete,40000,11,192.168.1.6
5449,2025-10-29T11:24:32.176545,user5,login,500,24,192.168.1.47
2567,2025-10-29T11:24:37.184368,user1,file_upload,0,13,192.168.1.14
4240,2025-10-29T11:24:42.190422,user2,file_download,2000,26,192.168.1.15
3697,2025-10-29T11:24:47.197869,user4,file_delete,0,13,192.168.1.12
5193,2025-10-29T11:24:52.202395,user3,login,40000,22,192.168.1.21
7497,2025-10-29T11:24:57.207655,user1,file_delete,0,9,192.168.1.42
8016,2025-10-29T11:25:02.214887,user1,file_download,80000,23,192.168.1.26
8407,2025-10-29T11:25:07.219348,user5,file_download,500,25,192.168.1.28
9111,2025-10-29T11:25:12.225447,user5,file_upload,2000,25,192.168.1.46
6401,2025-10-29T11:25:17.234645,user4,file_delete,10000,3,192.168.1.47
7505,2025-10-29T11:25:22.240298,user3,file_download,10000,20,192.168.1.44
5382,2025-10-29T11:25:27.249063,user4,data_transfer,10000,19,192.168.1.45
3430,2025-10-29T11:25:32.255768,user4,file_delete,40000,30,192.168.1.8
2680,2025-10-29T11:25:37.263717,user1,file_upload,0,10,192.168.1.41
6728,2025-10-29T11:25:42.268971,user1,file_download,10000,28,192.168.1.35
7763,2025-10-29T11:25:47.274243,user3,login,500,21,192.168.1.18
1511,2025-10-29T11:25:52.280827,user1,file_delete,40000,3,192.168.1.16
8449,2025-10-29T11:25:57.286735,user3,data_transfer,200,12,192.168.1.17
8373,2025-10-29T11:26:02.291121,user3,file_delete,80000,4,192.168.1.44
3892,2025-10-29T11:26:07.296059,user1,data_transfer,40000,1,192.168.1.38
3914,2025-10-29T11:26:12.304766,user2,data_transfer,0,15,192.168.1.22
6263,2025-10-29T11:26:17.308720,user5,file_upload,80000,5,192.168.1.30
6166,2025-10-29T11:26:22.314638,user2,file_upload,500,19,192.168.1.45
9480,2025-10-29T11:26:27.320286,user1,data_transfer,10000,5,192.168.1.29
4440,2025-10-29T11:26:32.324923,user3,file_download,200,18,192.168.1.34
2871,2025-10-29T11:26:37.329497,user1,file_delete,200,3,192.168.1.39
6939,2025-10-29T11:26:42.335763,user1,file_upload,10000,27,192.168.1.19
2709,2025-10-29T11:26:47.342763,user1,data_transfer,200,3,192.168.1.42
2630,2025-10-29T11:26:52.349930,user3,file_delete,80000,11,192.168.1.10
3527,2025-10-29T11:26:57.354765,user3,file_download,2000,6,192.168.1.39
5468,2025-10-29T11:27:02.359598,user4,file_delete,2000,30,192.168.1.26
4234,2025-10-29T11:27:07.364318,user1,file_delete,500,16,192.168.1.5
3261,2025-10-29T11:27:12.369070,user1,data_transfer,0,18,192.168.1.46
3308,2025-10-29T11:27:17.375087,user1,data_transfer,0,25,192.168.1.34
4406,2025-10-29T11:27:22.380749,user4,file_download,500,17,192.168.1.20
3094,2025-10-29T11:27:27.385723,user5,file_delete,10000,10,192.168.1.29
9791,2025-10-29T11:27:32.390786,user2,login,80000,18,192.168.1.23
6737,2025-10-29T11:27:37.398491,user2,file_download,80000,25,192.168.1.14
5881,2025-10-29T11:27:42.405175,user4,login,80000,3,192.168.1.39
4769,2025-10-29T11:27:47.409568,user4,file_delete,0,3,192.168.1.31
2906,2025-10-29T11:27:52.418264,user3,login,2000,29,192.168.1.15
3435,2025-10-29T11:27:57.424661,user1,file_upload,500,16,192.168.1.7
6510,2025-10-29T11:28:02.431209,user2,file_delete,500,16,192.168.1.7
3449,2025-10-29T11:28:07.437719,user2,file_download,0,23,192.168.1.21
6861,2025-10-29T11:28:12.442089,user4,login,2000,7,192.168.1.37
3308,2025-10-29T11:28:17.447294,user3,file_delete,40000,4,192.168.1.23
1029,2025-10-29T11:28:22.452822,user5,data_transfer,10000,20,192.168.1.24
3848,2025-10-29T11:28:27.457353,user2,file_upload,0,7,192.168.1.10
1488,2025-10-29T11:28:32.465070,user2,file_download,2000,10,192.168.1.6
1740,2025-10-29T11:28:37.470454,user5,file_upload,80000,27,192.168.1.12
2387,2025-10-29T11:28:42.476318,user4,file_upload,40000,12,192.168.1.43
7256,2025-10-29T11:28:47.481063,user1,data_transfer,0,7,192.168.1.36
8675,2025-10-29T11:28:52.489784,user3,file_download,0,8,192.168.1.13
2623,2025-10-29T11:28:57.503166,user4,login,2000,4,192.168.1.16
5297,2025-10-29T11:29:02.509870,user3,file_delete,40000,27,192.168.1.43
3851,2025-10-29T11:29:07.516015,user2,login,0,17,192.168.1.49
9396,2025-10-29T11:29:12.520670,user2,file_upload,80000,25,192.168.1.29
2737,2025-10-29T11:29:17.526410,user4,login,200,7,192.168.1.31
1833,2025-10-29T11:29:22.532802,user1,file_download,10000,16,192.168.1.38
1321,2025-10-29T11:29:27.538031,user3,data_transfer,2000,30,192.168.1.39
5880,2025-10-29T11:29:32.545831,user4,login,200,8,192.168.1.13
3884,2025-10-29T11:29:37.551071,user4,file_delete,200,24,192.168.1.7
7004,2025-10-29T11:29:42.555656,user3,login,80000,17,192.168.1.30
1984,2025-10-29T11:29:47.562917,user4,data_transfer,2000,11,192.168.1.38
1989,2025-10-29T11:29:52.569319,user3,data_transfer,500,8,192.168.1.17
6943,2025-10-29T11:29:57.573899,user5,file_download,500,22,192.168.1.5
3006,2025-10-29T11:30:02.579514,user4,file_delete,200,2,192.168.1.31
6075,2025-10-29T11:30:07.584445,user4,file_download,2000,1,192.168.1.42
6986,2025-10-29T11:30:12.590948,user1,file_upload,0,25,192.168.1.38
4666,2025-10-29T11:30:17.597554,user2,data_transfer,2000,22,192.168.1.39
5756,2025-10-29T11:30:22.603170,user4,file_download,40000,26,192.168.1.7
1315,2025-10-29T11:30:27.610817,user4,login,80000,6,192.168.1.15
2696,2025-10-29T11:30:32.618519,user2,file_delete,40000,9,192.168.1.48
5085,2025-10-29T11:30:37.624453,user5,login,80000,9,192.168.1.28
1609,2025-10-29T11:30:42.629863,user4,login,500,10,192.168.1.36
9314,2025-10-29T11:30:47.635461,user2,file_upload,500,12,192.168.1.45
3874,2025-10-29T11:30:52.641958,user4,login,40000,10,192.168.1.39
3901,2025-10-29T11:30:57.647737,user4,data_transfer,200,23,192.168.1.9
1141,2025-10-29T11:31:02.653087,user2,file_download,2000,17,192.168.1.29
5489,2025-10-29T11:31:07.661203,user1,file_download,80000,26,192.168.1.42
3837,2025-10-29T11:31:12.667162,user4,data_transfer,2000,9,192.168.1.27
8991,2025-10-29T11:31:17.671937,user2,file_upload,500,2,192.168.1.43
2265,2025-10-29T11:31:22.679970,user5,file_delete,40000,6,192.168.1.17
6772,2025-10-29T11:31:27.684891,user3,file_delete,10000,28,192.168.1.40
7763,2025-10-29T11:31:32.690424,user4,file_upload,40000,12,192.168.1.42
3387,2025-10-29T11:31:37.695136,user1,file_delete,0,25,192.168.1.26
8840,2025-10-29T11:31:42.701571,user2,data_transfer,0,3,192.168.1.12
9297,2025-10-29T11:31:47.706934,user4,login,80000,25,192.168.1.9
2740,2025-10-29T11:31:52.712896,user5,data_transfer,80000,10,192.168.1.18
3507,2025-10-29T11:31:57.718157,user5,file_download,10000,16,192.168.1.28
6365,2025-10-29T11:32:02.729627,user4,file_upload,500,22,192.168.1.21
5600,2025-10-29T11:32:07.735056,user1,login,0,23,192.168.1.28
4470,2025-10-29T11:32:12.742388,user4,file_delete,0,16,192.168.1.13
9306,2025-10-29T11:32:17.747709,user3,login,40000,17,192.168.1.16
7247,2025-10-29T11:32:22.752487,user3,file_download,40000,17,192.168.1.37
2509,2025-10-29T11:32:27.757197,user2,file_download,40000,25,192.168.1.26
7481,2025-10-29T11:32:32.762917,user3,file_delete,0,24,192.168.1.22
7336,2025-10-29T11:32:37.767705,user2,data_transfer,10000,19,192.168.1.22
5193,2025-10-29T11:32:42.772545,user3,file_download,10000,8,192.168.1.26
3525,2025-10-29T11:32:47.779512,user5,file_upload,10000,27,192.168.1.10
6307,2025-10-29T11:32:52.784998,user5,file_upload,200,22,192.168.1.44
2660,2025-10-29T11:32:57.790682,user1,file_delete,40000,8,192.168.1.35
9426,2025-10-29T11:33:02.796259,user5,login,2000,22,192.168.1.22
4229,2025-10-29T11:33:07.802071,user1,file_download,10000,11,192.168.1.7
2168,2025-10-29T11:33:12.807465,user1,login,40000,8,192.168.1.28
8213,2025-10-29T11:33:17.813023,user5,login,80000,18,192.168.1.45
9591,2025-10-29T11:33:22.817778,user5,file_download,2000,22,192.168.1.31
9146,2025-10-29T11:33:27.822689,user3,file_delete,500,6,192.168.1.35
9379,2025-10-29T11:33:32.828836,user2,file_download,10000,29,192.168.1.23
1909,2025-10-29T11:33:37.833845,user4,data_transfer,0,6,192.168.1.14
6552,2025-10-29T11:33:42.840975,user4,file_delete,200,21,192.168.1.13
6293,2025-10-29T11:33:47.846365,user1,file_upload,200,13,192.168.1.11
2996,2025-10-29T11:33:52.852904,user3,file_upload,40000,7,192.168.1.42
8582,2025-10-29T11:33:57.860129,user2,login,200,10,192.168.1.34
7257,2025-10-29T11:34:02.867371,user3,login,0,24,192.168.1.18
2187,2025-10-29T11:34:07.874434,user1,data_transfer,200,1,192.168.1.25
1182,2025-10-29T11:34:12.881394,user1,file_download,0,21,192.168.1.49
2400,2025-10-29T11:34:17.888612,user2,file_upload,40000,9,192.168.1.9
9158,2025-10-29T11:34:22.896507,user4,file_download,200,29,192.168.1.35
3340,2025-10-29T11:34:27.902121,user2,login,500,21,192.168.1.18
2172,2025-10-29T11:34:32.908565,user4,data_transfer,10000,27,192.168.1.15
4617,2025-10-29T11:34:37.914040,user2,data_transfer,80000,28,192.168.1.30
8973,2025-10-29T11:34:42.919384,user5,data_transfer,0,12,192.168.1.19
3471,2025-10-29T11:34:47.925404,user3,login,10000,28,192.168.1.22
7028,2025-10-29T11:34:52.930877,user3,file_download,2000,21,192.168.1.31
2751,2025-10-29T11:34:57.935975,user5,data_transfer,500,14,192.168.1.5
2140,2025-10-29T11:35:02.941543,user4,file_download,10000,1,192.168.1.36
7336,2025-10-29T11:35:07.948933,user4,login,40000,24,192.168.1.42
5464,2025-10-29T11:35:12.955447,user1,data_transfer,500,21,192.168.1.28
7996,2025-10-29T11:35:17.963777,user1,login,2000,6,192.168.1.6
4299,2025-10-29T11:35:22.971340,user5,login,200,5,192.168.1.31
5048,2025-10-29T11:35:27.978272,user2,file_delete,500,4,192.168.1.47
1848,2025-10-29T11:35:32.983363,user5,file_download,10000,20,192.168.1.30
4126,2025-10-29T11:35:37.990179,user1,file_upload,500,2,192.168.1.41
9179,2025-10-29T11:35:42.995907,user2,login,200,11,192.168.1.6
3271,2025-10-29T11:35:48.003834,user1,data_transfer,0,15,192.168.1.27
4020,2025-10-29T11:35:53.009398,user4,file_delete,500,8,192.168.1.41
9811,2025-10-29T11:35:58.014675,user4,file_download,2000,23,192.168.1.38
